row,block,date,address,eth_value,usd_value
47,12253771,2021-04-16,0xfb49cf9dcd66b287f9004c556bb2f1a30b03b62b,0.865076461938400776,2177.4234069928134
48,12253772,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,2.286435196334350526,5755.025982229451
49,12253772,2021-04-16,0x18bcbab94d57a3b8e0935289c8f98b2c23bcd5c6,5.298323031947241726,13336.038021102167
50,12253772,2021-04-16,0x721931508df2764fd4f70c53da646cb8aed16ace,29.372533228923159847,73931.54731319647
51,12253773,2021-04-16,0x433c8a73bec1273561e4e2201649de12f20b7d58,0.145288514818670619,365.69555045403854
52,12253773,2021-04-16,0x5763542e5de5f524037b6c90623d00e0d6099bde,0.709189082151542032,1785.0501954478962
53,12253773,2021-04-16,0x4989503997dc06a085ed5d71e43f09f697e02e14,1.082737780767129484,2725.283476324288
54,12253773,2021-04-16,0x6e36de4db8210e641d13703545b4aca6fd02e116,2.627407860439714776,6613.264406962576
55,12253774,2021-04-16,0x6e36de4db8210e641d13703545b4aca6fd02e116,2.319741490939714776,5838.85892493999
56,12253774,2021-04-16,0x4989503997dc06a085ed5d71e43f09f697e02e14,0.846049240767129484,2129.531320488088
57,12253774,2021-04-16,0x5763542e5de5f524037b6c90623d00e0d6099bde,0.573766058151542032,1444.186381349176
58,12253774,2021-04-16,0x8d8203f7f9137c9d59f0cf64e9af38f4df8f487f,11.860777614790818664,29853.933079756935
59,12253775,2021-04-16,0x721931508df2764fd4f70c53da646cb8aed16ace,28.723438740423159847,72297.75701280731
60,12253775,2021-04-16,0x4989503997dc06a085ed5d71e43f09f697e02e14,0.506533003767129484,1274.9587664719782
61,12253775,2021-04-16,0x8d8203f7f9137c9d59f0cf64e9af38f4df8f487f,11.826648618790818664,29768.029372955054
62,12253777,2021-04-16,0x5492e0112e49e5fed0a7b1278c76df655e509a99,11.817704630634047693,29745.51708644482
63,12253781,2021-04-16,0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,0.38832132559446628,977.4164261610396
64,12253781,2021-04-16,0xde86d4ec498a1b7dc0629a82a0d4783b35a3e002,0.819549074140080739,2062.8296060828075
65,12253782,2021-04-16,0x721931508df2764fd4f70c53da646cb8aed16ace,28.484035192923159847,71695.17110164338
66,12253783,2021-04-16,0x4989503997dc06a085ed5d71e43f09f697e02e14,0.369567877767129484,930.2134353761979
67,12253783,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,2.115338792834350526,5324.371201727846
68,12253783,2021-04-16,0x721931508df2764fd4f70c53da646cb8aed16ace,28.244611620423159847,71092.5347869537
69,12253783,2021-04-16,0x5aeedbc6b655c13950f32e5e8a0760d15bbe0afb,4.797173681791299996,12074.630072279157
70,12253783,2021-04-16,0x793acdce9db7bc3269513652923d543b4818e817,1.281275508995011571,3225.0088944057143
71,12253784,2021-04-16,0x433c8a73bec1273561e4e2201649de12f20b7d58,0.110770621318670619,278.8129769777335
72,12253789,2021-04-16,0xde86d4ec498a1b7dc0629a82a0d4783b35a3e002,0.783091973140080739,1971.0659891527775
73,12253790,2021-04-16,0xb6681a3bd6ee4c7f75958e0676e50f6af790628a,0.165326040541056805,416.1306038230563
74,12253790,2021-04-16,0x8d8203f7f9137c9d59f0cf64e9af38f4df8f487f,11.792519622790818664,29682.125666153177
75,12253790,2021-04-16,0x1264f7d54798c1898611cb07fea0389eea7235d0,5.491052806525797809,13821.144645609631
76,12253791,2021-04-16,0xd74261e1576d05c62a1388951db1fe59ea789638,0.2753511555132334,693.067118961474
77,12253794,2021-04-16,0xd74261e1576d05c62a1388951db1fe59ea789638,0.2397990180132334,603.5813223098489
78,12253798,2021-04-16,0x721931508df2764fd4f70c53da646cb8aed16ace,28.208919438423159847,71002.69649409426
79,12253799,2021-04-16,0xe18979f2576856d4199c6abaf4ffdf5672d930bd,0.702286669010612971,1767.6766144997835
80,12253800,2021-04-16,0x1e3934ea7e416f4e2bc5f7d55ae9783da0061475,0.558961033379748122,1406.9216898478276
81,12253801,2021-04-16,0x1e3934ea7e416f4e2bc5f7d55ae9783da0061475,0.523277959379748122,1317.1063220976075
82,12253802,2021-04-16,0x721931508df2764fd4f70c53da646cb8aed16ace,28.067316810423159847,70646.27843133942
83,12253802,2021-04-16,0xde86d4ec498a1b7dc0629a82a0d4783b35a3e002,0.747670212140080739,1881.9083540629476
84,12253802,2021-04-16,0xf29a46a23ff3d374018fc0a37018774499507481,0.097321056525608754,244.96001890665303
85,12253805,2021-04-16,0x433c8a73bec1273561e4e2201649de12f20b7d58,0.042109702318670619,105.9913840271635
86,12253806,2021-04-16,0x6e36de4db8210e641d13703545b4aca6fd02e116,2.285221995439714776,5751.972319181626
87,12253806,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,1.875932575334350526,4721.778570093821
88,12253809,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,1.662760211334350526,4185.217334734901
89,12253809,2021-04-16,0xf29a46a23ff3d374018fc0a37018774499507481,0.062151320525608754,156.43673830257302
90,12253809,2021-04-16,0x08797952462b82db639ddbfdef2ab1718ffa7676,0.121420153350752683,305.61816858844503
91,12253811,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,1.475348069334350526,3713.495350956641
92,12253814,2021-04-16,0x77511e047a3bafa205ed839f5af56f0b99341c26,0.122610682763060601,308.6147668351064
93,12253815,2021-04-16,0x45e9e4049fdd9c6c305c5c5c0e80d75cb27be7e6,0.532368086204905909,1339.9864440203346
94,12253817,2021-04-16,0x45e9e4049fdd9c6c305c5c5c0e80d75cb27be7e6,0.497203518204905909,1251.4761714272945
95,12253820,2021-04-16,0x45e9e4049fdd9c6c305c5c5c0e80d75cb27be7e6,0.462041670204905909,1162.9727451558545
96,12253820,2021-04-16,0xde86d4ec498a1b7dc0629a82a0d4783b35a3e002,0.609182352140080739,1533.3302558071475
97,12253821,2021-04-16,0xde86d4ec498a1b7dc0629a82a0d4783b35a3e002,0.574277697140080739,1445.4741920324975
98,12253824,2021-04-16,0x45e9e4049fdd9c6c305c5c5c0e80d75cb27be7e6,0.357313102204905909,899.3677976428144
99,12253824,2021-04-16,0xde86d4ec498a1b7dc0629a82a0d4783b35a3e002,0.539364132140080739,1357.5957015205474
100,12253828,2021-04-16,0xb6681a3bd6ee4c7f75958e0676e50f6af790628a,0.484747452541056805,1220.1238804694162
101,12253829,2021-04-16,0x1d3ab981ac3ab27b35e4abaaa0a4de1c48b04c52,103.439126048958805423,260359.38343901082
102,12253830,2021-04-16,0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,0.35290285259446628,888.2670670658496
103,12253830,2021-04-16,0xb6681a3bd6ee4c7f75958e0676e50f6af790628a,0.345232668541056805,868.9609836978964
104,12253831,2021-04-16,0xb6681a3bd6ee4c7f75958e0676e50f6af790628a,0.310065380541056805,780.4438647832563
105,12253842,2021-04-16,0xde86d4ec498a1b7dc0629a82a0d4783b35a3e002,0.489870916140080739,1233.0197920520675
106,12253846,2021-04-16,0x2a0128ce0aa3e3fa8738489db340000aeae18869,0.067210684,169.17130794852002
107,12253848,2021-04-16,0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,0.31515469859446628,793.2538310032295
108,12253849,2021-04-16,0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,0.27533938459446628,693.0374912058095
109,12253854,2021-04-16,0x53dda0a69992b87e51f0f14b1337281f09a2c8da,101.499701596100418738,255477.79390843268
110,12253856,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,1.233201944334350526,3104.0062899478903
111,12253856,2021-04-16,0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,0.22726714359446628,572.0382184415795
112,12253857,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,1.025660234334350526,2581.6175796265907
113,12253858,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,0.836320773834350526,2105.0444773642757
114,12253860,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,0.797922683334350526,2008.3953316330606
115,12253860,2021-04-16,0xfe44ed35c5900dbdb70e4b91eaed92b6f339c8b0,0.297573901131802568,749.002436365781
116,12253865,2021-04-16,0x53dda0a69992b87e51f0f14b1337281f09a2c8da,101.462468812100418738,255384.07787412114
117,12253865,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,0.762756755334350526,1919.8816358792203
118,12253866,2021-04-16,0xfe44ed35c5900dbdb70e4b91eaed92b6f339c8b0,0.251546422131802568,633.1498908984111
119,12253866,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,0.588457931334350526,1481.1662669065004
120,12253867,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,0.553037814334350526,1392.0127698139904
121,12253867,2021-04-16,0x45e9e4049fdd9c6c305c5c5c0e80d75cb27be7e6,0.185120339204905909,465.95344738892436
122,12253869,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,0.447533155334350526,1126.4543779712203
123,12253876,2021-04-16,0x987df219564cd274d32b4b442ffad1a185fc0509,0.401773522334350526,1011.2760089212304
124,12253886,2021-04-16,0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,0.12021949059446628,302.59606441098947
125,12253893,2021-04-16,0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,0.05001312959446628,125.88454758315946
126,12253894,2021-04-16,0x45e9e4049fdd9c6c305c5c5c0e80d75cb27be7e6,0.115177987204905909,289.9064491343643
127,12253901,2021-04-16,0x45e9e4049fdd9c6c305c5c5c0e80d75cb27be7e6,0.045232915204905909,113.85260455820433
128,12253906,2021-04-16,0x8bbe743d57acb00e2f555c12fc5c752b069b9bee,0.337166094360235961,848.6571744875448
129,12253906,2021-04-16,0xedd831ece7c9eaffa7a6c5e1c31e6a644661f3a3,3.946688299004129478,9933.932849242365
130,12253906,2021-04-16,0x436317eef036eb72e74812dcea5c31a945724f77,0.167675689757695364,422.044741390812
131,12253907,2021-04-16,0xedd831ece7c9eaffa7a6c5e1c31e6a644661f3a3,3.803266770004129478,9572.936558103494
132,12253908,2021-04-16,0xac02744d1796717ab6e93264becf7086530376db,0.04282130719657506,107.78251485299532
133,12253909,2021-04-16,0xedd831ece7c9eaffa7a6c5e1c31e6a644661f3a3,3.731219983924129478,9391.592636136553
134,12253911,2021-04-16,0xedd831ece7c9eaffa7a6c5e1c31e6a644661f3a3,3.623352360484129478,9120.086591909369
135,12253916,2021-04-16,0xdebfc8c83deea6a17fb55ba4d603f6dd82e35440,0.15344209189390055,386.2183485597045
136,12253918,2021-04-16,0x8bbe743d57acb00e2f555c12fc5c752b069b9bee,0.290473909360235961,731.1315440769948
137,12253919,2021-04-16,0x433c8a73bec1273561e4e2201649de12f20b7d58,0.184783484818670619,465.10557479313854
